14.5598463,120.9925322,False
14.564364,121.014459,True
14.557193,121.016929,True
14.5780333,121.0594431,False
14.581805,121.060435,False
14.572085,120.984374,True
14.573423,120.995103,True
14.5538492,121.0061029,False
14.615451,121.0585942,False
14.552874,121.001869,False
14.6090537,121.0222565,True
14.6163986,120.9584279,True
14.5852343,120.9727227,False
14.575486,120.98777,False
14.593168,120.974321,True
14.5729762,120.9925836,True
14.5570185,121.0156073,True
14.6316246,121.0487181,True
14.578535,120.98306,True
14.5588176,120.9901293,True
14.622694,121.070261,False
14.5750774,120.9906714,True
14.5576121,121.0134854,True
14.5865183,121.0613688,True
14.559526,121.019701,False
14.606427,121.010724,True
10.316443,123.886685,True
14.5638626,121.0145136,True
14.5986094,120.9818999,True
14.5698071,120.9861984,True
14.5830002,120.9830017,True
14.5742258,120.9930127,True
14.5560394,121.0176071,False
10.7165728,122.5589725,True
14.63443,121.020991,True
14.5526363,121.0154566,True
33.9308396,-84.2632321,True
14.580622,120.979318,False
14.6433729,121.0512967,True
14.5755569,120.9803188,False
14.577813,120.992035,False
14.569864,120.995454,True
14.671672,121.025557,False
14.6138589,121.0515586,True
14.5761099,120.981906,False
14.541639,121.016535,True
14.531651,121.0231889,False
14.5776975,120.981448,True
14.5692376,120.9957115,False
14.5453701,121.0137311,True
14.6084687,120.993435,True
14.5741924,120.9810895,False
14.610915,120.994009,True
14.5698071,120.9861984,False
14.5685317,121.0281027,True
14.5476656,120.998546,False
14.562152,121.01211,True
14.4276994,121.0248869,True
14.605194,121.042452,True
14.5572911,121.0334124,True
14.628383,121.037403,True
14.423619,121.023639,True
14.5944336,120.9746164,True
14.577676,120.97905,True
14.5616351,120.9957281,True
14.559866,121.0008988,True
14.6702973,121.0327709,True
10.309939,123.894109,True
14.5562469,121.0156358,True
14.561138,121.013752,True
14.5464501,120.9950601,True
14.5785865,120.9902349,False
14.5995124,120.9842195,True
14.579506,121.046856,True
14.561248,120.995676,False
14.570938,120.984576,False
14.557312,121.005971,False
14.574128,120.983047,True
14.552787,121.007184,True
14.604722,121.057435,True
14.575394,120.982131,True
14.5611631,120.9932398,False
14.575066,120.987196,False
14.5793937,120.9907723,True
14.557674,121.003542,True
14.571371,120.983888,True
14.5766889,120.981566,False
14.5740758,121.0839726,True
14.5274791,120.9937608,True
14.5385141,120.9957053,False
14.382169,121.0465316,True
14.573292,120.991007,True
14.637621,120.999994,True
14.5688129,120.9919428,True
14.565887,121.009649,True
14.5546529,121.0043032,True
14.6482581,121.0283723,True
14.5769485,120.982545,False
14.5709553,120.984314,False
14.555957,121.003341,False
14.573165,120.981932,False
14.575394,120.982131,True
14.645719,120.968085,True
14.574489,120.983955,True
14.5600799,121.0129666,True
14.584651,120.9735279,False
14.5886329,121.0432591,False
14.5523349,121.0175175,True
14.575019,120.98079,True
14.5714867,120.987963,False
14.635437,121.008564,True
14.6183033,121.0519418,True
14.566143,121.012462,True
14.571945,120.993227,True
14.564543,121.015305,True
14.575486,120.98777,False
14.580859,120.979951,True
14.581229,120.980412,True
14.5830002,120.9830017,True
14.5743521,120.9855427,True
14.5762115,120.9907538,True
14.632813,121.043315,True
14.553609,121.0035637,False
14.559517,120.98796,False
14.5760162,120.9807776,True
14.5538492,121.0061029,True
10.308867,123.904125,True
14.5755784,120.9830743,True
14.570239,121.1311385,True
14.5762619,121.049738,True
14.5713984,120.9841821,True
14.6576185,121.0228934,False
14.5389602,121.0189143,False
14.577644,120.980339,True
41.30651599999999,-81.8334893,True
14.555505,121.004042,False
10.3191876,123.9012913,True
14.6102318,120.9942864,False
14.5631106,121.0146892,True
14.5753976,120.9926626,False
14.556291,121.015677,True
14.5820086,121.1032678,True
14.58327,121.0535911,False
14.5555392,121.0171591,False
14.6555957,121.0291817,True
14.5528223,120.9908877,False
14.575394,120.982131,True
14.569974,120.984922,True
14.581724,121.060237,True
14.6243687,121.0642627,True
14.5736761,120.9927673,False
14.5736761,120.9927673,True
14.616964,121.0011699,True
14.6406688,121.0187671,True
14.589625,121.060972,False
16.4173624,120.5890599,False
14.5749386,120.9806863,True
14.5639241,121.002522,True
14.569243,121.0161685,True
15.163515,120.576131,True
14.6044865,120.9678192,False
14.555897,121.015403,False
14.555897,121.015403,False
14.5547295,121.0244446,False
14.5906294,121.0341717,True
14.5519039,121.0051234,True
14.5935883,121.0572486,False
14.621231,120.96537,True
14.5398391,120.9813802,False
14.5895984,120.9973902,True
14.5818835,120.9818513,True
14.5973287,120.9785351,True
14.5685317,121.0281027,True
14.6148497,121.0185933,True
14.67166,121.0409456,True
14.555218,121.020765,True
15.312163,120.9474806,True
14.5973287,120.9785351,True
14.5784165,120.989508,False
14.5755569,120.9803188,False
14.585859,121.048451,True
14.579972,120.979744,True
14.559898,121.001973,False
14.586283,121.062791,True
14.576754,120.989508,True
14.591304,120.974205,False
14.568479,120.9871952,True
14.553522,120.992324,False
14.5581932,121.032658,False
14.6112551,121.0539234,False
14.5787254,120.9903778,True
14.5716425,120.9847391,False
14.569428,120.991723,True
14.5771834,121.0109356,True
14.5579033,121.0039968,True
14.5717816,120.9839182,False
14.5615402,121.028336,False
14.564364,121.014459,True
14.667368,121.052489,True
14.667368,121.052489,False
14.5833705,121.0513049,False
14.626321,121.071917,True
14.5525843,121.013463,True
14.5548173,121.0202837,False
14.6909548,120.9732872,True
14.6165943,121.0772247,True
14.64482,121.017028,True
14.5627548,121.0118978,True
14.5777143,120.9884048,True
14.588131,120.978325,True
14.5507978,120.9870523,True
14.584757,120.991116,True
14.5612403,121.0179655,False
14.5809822,120.9764328,False
14.580351,120.9880953,False
14.545296,120.9941545,True
14.5624677,121.0298634,True
14.5519936,121.0155686,True
14.5762682,121.0392456,False
14.571349,121.02741,True
14.566849,121.007886,True
14.558085,121.019689,True
14.5793048,120.9873184,True
14.571852,120.982226,True
14.571852,120.982226,False
14.5673951,120.9849893,True
14.5857307,121.0099359,True
14.5577105,121.0336869,True
14.5577105,121.0336869,False
14.6158513,120.997479,True
14.6524317,121.0219874,True
14.5481929,120.9932419,False
14.572604,120.98528,True
14.569433,120.991723,True
10.3136747,123.9022888,False
14.5991099,121.0333303,True
14.5832564,120.9870505,True
14.642104,121.033687,True
14.6422071,121.0336444,True
14.5557256,121.0180413,True
10.303804,123.9113599,False
14.559909,121.019858,True
14.576266,120.982606,True
14.566849,121.007886,True
14.5762115,120.9907538,True
14.575588,120.980173,True
14.574209,121.033782,False
14.57314,120.98149,True
14.5709142,120.9879606,False
14.57225,120.987796,False
14.590491,120.974029,True
14.5698422,121.0239005,True
14.6356317,121.0321992,True
14.5794469,120.9786478,True
14.5655031,121.0138442,False
14.5500149,121.0105534,False
14.589625,121.060972,False
14.572848,120.993921,True
14.5464501,120.9950601,True
14.5761099,120.981906,True
