14.5727102,120.990605,Ceased Operations
7.075518,125.619161,Delisted
14.6546006,121.0298458,Delisted
14.6330548,121.0025248,Cancelled
14.6163749,121.0628335,Cancelled
14.573106,120.988724,Cancelled
14.5727102,120.990605,Denied Renewal
14.5747804,120.9972775,Delisted
14.6516057,120.9830762,Cancelled
14.5512604,121.0182343,Delisted
14.616512,121.005056,Delisted
14.5722482,120.991326,Delisted
14.5794555,120.9808946,Forever Banned
14.631272,120.999141,Delisted
19.1936089,-100.1355408,Inactive
14.6049031,121.0572486,Delisted
14.5621137,121.0002687,Cancelled
14.8289167,120.2804886,Delisted
14.571112,121.024832,Delisted
14.5560034,121.0054315,Cancelled
14.564364,121.014459,Delisted
14.557193,121.016929,Delisted
14.572085,120.984374,Delisted
14.573423,120.995103,Cancelled
14.6090537,121.0222565,Cancelled
14.6163986,120.9584279,Inactive
14.593168,120.974321,Inactive
14.5729762,120.9925836,Delisted
14.5570185,121.0156073,Denied Renewal
14.6316246,121.0487181,Cancelled
14.578535,120.98306,Cancelled
14.5588176,120.9901293,Delisted
14.5750774,120.9906714,Delisted
14.5576121,121.0134854,Delisted
14.5865183,121.0613688,Cancelled
14.606427,121.010724,Inactive
10.316443,123.886685,Delisted
14.5638626,121.0145136,Delisted
14.5932139,120.9862583,Forever Banned
14.5698071,120.9861984,Cancelled
14.5830002,120.9830017,Cancelled
14.5742258,120.9930127,Cancelled
10.71647,122.5588841,Cancelled
14.63443,121.020991,Delisted
14.5526363,121.0154566,Delisted
14.6433729,121.0512967,Cancelled
14.569864,120.995454,Delisted
14.6138589,121.0515586,Delisted
14.541639,121.016535,Delisted
14.5776943,120.9814629,Forever Banned
14.5453701,121.0137311,Delisted
14.6084687,120.993435,Inactive
14.610915,120.994009,Delisted
14.5685317,121.0281027,Cancelled
14.562152,121.01211,Delisted
14.4276994,121.0248869,Delisted
14.605194,121.042452,Delisted
14.5572911,121.0334124,Delisted
14.628383,121.037403,Cancelled
14.423619,121.023639,Delisted
14.5944336,120.9746164,Delisted
14.577676,120.97905,Cancelled
14.5617043,120.9957181,Delisted
14.559866,121.0008988,Cancelled
14.6702973,121.0327709,Revoked
10.309939,123.894109,Delisted
14.5562469,121.0156358,Inactive
14.561138,121.013752,Forever Banned
14.5464501,120.9950601,Delisted
14.5995124,120.9842195,Denied Renewal
14.579506,121.046856,Delisted
14.574128,120.983047,Cancelled
14.552787,121.007184,Forever Banned
14.604722,121.057435,Delisted
14.575394,120.982131,Cancelled
14.5793937,120.9907723,Cancelled
14.557674,121.003542,Delisted
14.571371,120.983888,Cancelled
14.5740758,121.0839726,Delisted
14.5274791,120.9937608,Cancelled
14.382169,121.0465316,Delisted
14.573292,120.991007,Forever Banned
14.637621,120.999994,Delisted
14.5688129,120.9919428,Cancelled
14.5682676,120.9878084,Cancelled
14.565887,121.009649,Cancelled
14.5546529,121.0043032,Suspended
14.6482581,121.0283723,Cancelled
14.575394,120.982131,Cancelled
14.645719,120.968085,Delisted
14.574489,120.983955,Delisted
14.5600799,121.0129666,Delisted
